f1_flight_num,f1_origin_city,f1_dest_city,f1_actual_time,f2_flight_num,f2_origin_city,f2_dest_city,f2_actual_time,actual_time
1236,Seattle WA,Chicago IL,266,4995,Chicago IL,Boston MA,139,405
202,Seattle WA,Chicago IL,225,4995,Chicago IL,Boston MA,139,364
1027,Seattle WA,Chicago IL,245,4995,Chicago IL,Boston MA,139,384
20,Seattle WA,Chicago IL,249,4995,Chicago IL,Boston MA,139,388
22,Seattle WA,Chicago IL,236,4995,Chicago IL,Boston MA,139,375
160,Seattle WA,Chicago IL,235,4995,Chicago IL,Boston MA,139,374
384,Seattle WA,Chicago IL,0,4995,Chicago IL,Boston MA,139,139
486,Seattle WA,Chicago IL,233,4995,Chicago IL,Boston MA,139,372
646,Seattle WA,Chicago IL,232,4995,Chicago IL,Boston MA,139,371
526,Seattle WA,Chicago IL,230,688,Chicago IL,Boston MA,147,377
868,Seattle WA,Chicago IL,232,688,Chicago IL,Boston MA,147,379
1460,Seattle WA,Chicago IL,223,688,Chicago IL,Boston MA,147,370
1734,Seattle WA,Chicago IL,227,688,Chicago IL,Boston MA,147,374
2041,Seattle WA,Chicago IL,261,688,Chicago IL,Boston MA,147,408
2333,Seattle WA,Chicago IL,221,688,Chicago IL,Boston MA,147,368
3951,Seattle WA,Chicago IL,228,688,Chicago IL,Boston MA,147,375
4375,Seattle WA,Chicago IL,238,688,Chicago IL,Boston MA,147,385
4575,Seattle WA,Chicago IL,233,688,Chicago IL,Boston MA,147,380
1977,Seattle WA,Chicago IL,221,688,Chicago IL,Boston MA,147,368
1262,Seattle WA,Chicago IL,230,688,Chicago IL,Boston MA,147,377
1282,Seattle WA,Chicago IL,233,688,Chicago IL,Boston MA,147,380
1905,Seattle WA,Chicago IL,227,688,Chicago IL,Boston MA,147,374
1116,Seattle WA,Chicago IL,222,688,Chicago IL,Boston MA,147,369
3060,Seattle WA,Chicago IL,222,688,Chicago IL,Boston MA,147,369
20,Seattle WA,Chicago IL,217,688,Chicago IL,Boston MA,147,364
22,Seattle WA,Chicago IL,241,688,Chicago IL,Boston MA,147,388
26,Seattle WA,Chicago IL,219,688,Chicago IL,Boston MA,147,366
34,Seattle WA,Chicago IL,233,688,Chicago IL,Boston MA,147,380
1519,Seattle WA,Chicago IL,237,688,Chicago IL,Boston MA,147,384
1949,Seattle WA,Chicago IL,217,688,Chicago IL,Boston MA,147,364
2220,Seattle WA,Chicago IL,231,688,Chicago IL,Boston MA,147,378
42,Seattle WA,Chicago IL,228,688,Chicago IL,Boston MA,147,375
184,Seattle WA,Chicago IL,233,688,Chicago IL,Boston MA,147,380
1283,Seattle WA,Chicago IL,227,688,Chicago IL,Boston MA,147,374
1239,Seattle WA,Chicago IL,235,688,Chicago IL,Boston MA,147,382
1628,Seattle WA,Chicago IL,237,688,Chicago IL,Boston MA,147,384
754,Seattle WA,Chicago IL,223,688,Chicago IL,Boston MA,147,370
938,Seattle WA,Chicago IL,265,688,Chicago IL,Boston MA,147,412
942,Seattle WA,Chicago IL,229,688,Chicago IL,Boston MA,147,376
1236,Seattle WA,Chicago IL,266,688,Chicago IL,Boston MA,147,413
202,Seattle WA,Chicago IL,225,688,Chicago IL,Boston MA,147,372
1027,Seattle WA,Chicago IL,245,688,Chicago IL,Boston MA,147,392
20,Seattle WA,Chicago IL,249,688,Chicago IL,Boston MA,147,396
22,Seattle WA,Chicago IL,236,688,Chicago IL,Boston MA,147,383
160,Seattle WA,Chicago IL,235,688,Chicago IL,Boston MA,147,382
384,Seattle WA,Chicago IL,0,688,Chicago IL,Boston MA,147,147
486,Seattle WA,Chicago IL,233,688,Chicago IL,Boston MA,147,380
646,Seattle WA,Chicago IL,232,688,Chicago IL,Boston MA,147,379
8,Seattle WA,Newark NJ,322,204,Newark NJ,Boston MA,97,419
14,Seattle WA,Newark NJ,332,204,Newark NJ,Boston MA,97,429
234,Seattle WA,Newark NJ,293,204,Newark NJ,Boston MA,97,390
1580,Seattle WA,Newark NJ,307,204,Newark NJ,Boston MA,97,404
1680,Seattle WA,Newark NJ,308,204,Newark NJ,Boston MA,97,405
1880,Seattle WA,Newark NJ,302,204,Newark NJ,Boston MA,97,399
8,Seattle WA,Newark NJ,339,204,Newark NJ,Boston MA,97,436
14,Seattle WA,Newark NJ,295,204,Newark NJ,Boston MA,97,392
1082,Seattle WA,Newark NJ,291,204,Newark NJ,Boston MA,97,388
1108,Seattle WA,Newark NJ,288,204,Newark NJ,Boston MA,97,385
